x3everdrop,stu_id,female,black,hisp,asian,other,age,agesq,g11ses,g9ses,g11math,g9math,hs_par,lfaminc0811,twoparguar,singlepar,lesshalf,g9nonnative,g9partalkclg,g9schtalkclg,g11catholic,g11otherprivate,g9catholic,g9otherprivate,g11city,g11suburb,g11town,g11northeast,g11midwest,g11south,g9city,g9suburb,g9town,g9northeast,g9midwest,g9south,m_s2controlsborn_yes,s2mcontrolsborn_yes,m_s2controlsstoptrying_yes,s2mcontrolsstoptrying_yes,m_s2controlschallenge_yes,s2mcontrolschallenge_yes,repeatg9,high_sci_nosci,high_sci_gensci,high_sci_spesci,high_sci_advsci,high_sci_apib,exp9ed_dontknow,exp9ed_hs,exp9ed_aa,exp9ed_ba,exp9ed_grad,exp11ed_hsbroad,exp11ed_aa,exp11ed_ba,exp11ed_grad,req_ed_occ09_notknow,reqed_occ09_hs,reqed_occ09_aa,reqed_occ09_ba,reqed_occ09_grad,req_ed_occ12_notknow,reqed_occ12_hs,reqed_occ12_aa,reqed_occ12_ba,reqed_occ12_grad
0,32241,0,0,1,0,0,15,225,.1088000014424324,-.8296999931335449,49.79109954833984,50.30030059814453,0,9.7644911,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,20334,1,0,0,0,0,14,196,-.4104999899864197,.1562999933958054,40.38710021972656,40.53919982910156,0,9.7644911,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,25222,1,0,0,0,0,15,225,.8532999753952026,-.6664999723434448,42.17190170288086,28.75160026550293,1,9.1767044,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,19472,1,0,0,0,0,16,256,-.8547000288963318,-.4584999978542328,33.7869987487793,32.76380157470703,0,4.6313715,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,31776,1,0,0,0,0,14,196,.4223999977111816,1.06470000743866,63.46910095214844,64.768798828125,1,10.132216,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,30388,0,0,0,0,0,15,225,-.3309000134468079,-.6341999769210815,34.63600158691406,37.80070114135742,1,.99598366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,30652,1,0,0,0,0,16,256,.1823000013828278,-.049600001424551,33.39289855957031,49.84320068359375,0,10.81497,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,29875,1,0,1,0,0,14,196,-.4208999872207642,-.5454999804496765,31.8085994720459,40.82479858398438,0,10.787795,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,16798,1,0,0,0,0,14,196,-1.182299971580505,-.8391000032424927,50.19089889526367,64.10810089111328,0,9.1767044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,12490,0,0,1,0,0,15,225,-.6446999907493591,-.7476999759674072,52.30130004882813,54.85720062255859,0,9.1849422,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,10327,0,0,1,0,0,15,225,-.4318000078201294,-.8061000108718872,33.58369827270508,35.47589874267578,0,10.447245,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,30494,0,0,1,0,0,14,196,-.2535000145435333,-.2633999884128571,57.41880035400391,54.92959976196289,1,10.132216,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,19098,1,0,0,0,0,14,196,-.3438000082969666,.3325000107288361,50.035400390625,48.03099822998047,0,9.7690763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,20840,1,0,0,1,0,14,196,.6973999738693237,1.203699946403503,65.42299652099609,36.72919845581055,1,10.132216,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,32791,1,0,0,0,0,14,196,-.1682000011205673,-.6345000267028809,49.68310165405273,51.14350128173828,0,9.7598848,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,20245,0,0,0,0,0,15,225,.79339998960495,.7152000069618225,55.82339859008789,50.6078987121582,1,11.456552,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,11969,0,0,1,0,0,15,225,-.6226999759674072,.1098000034689903,50.38240051269531,35.06570053100586,0,10.398045,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19600,1,0,0,0,0,15,225,.6141999959945679,-.2644999921321869,37.27719879150391,44.28779983520508,1,10.447245,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,29990,0,1,0,0,0,16,256,-.1507000029087067,-.7013999819755554,30.56319999694824,34.76910018920898,1,10.447245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,10357,0,0,0,0,0,14,196,.5260000228881836,.2551000118255615,38.25569915771484,34.5885009765625,1,10.609818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,16828,1,0,0,0,0,15,225,.2319000065326691,.2750999927520752,58.24039840698242,51.50400161743164,1,10.93741,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,17581,1,0,0,0,1,14,196,-.0223999992012978,-.3050000071525574,48.49739837646484,39.07310104370117,1,9.7598848,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,34751,0,0,1,0,0,15,225,-.6086999773979187,-1.028200030326843,56.58739852905273,61.76850128173828,0,9.1663141,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,33714,1,0,0,0,0,15,225,-.1013000011444092,.4061999917030334,52.05899810791016,52.33980178833008,1,10.447245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,20955,1,0,0,0,0,15,225,-.3170000016689301,-.5708000063896179,49.37409973144531,53.21720123291016,0,10.398045,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,26493,0,0,0,0,0,15,225,.5537999868392944,.1573999971151352,52.10440063476563,45.97219848632813,1,10.784487,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,30288,1,0,0,0,0,14,196,.6122999787330627,-.4952000081539154,47.91609954833984,41.81579971313477,1,10.132216,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,33257,0,0,0,0,1,14,196,1.005800008773804,.9509000182151794,51.60660171508789,53.08940124511719,1,10.132216,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,25416,1,0,0,0,0,14,196,-.4916999936103821,-.1465000063180923,63.42459869384766,59.22930145263672,0,10.132216,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,21740,1,0,0,1,0,14,196,.2053000032901764,1.235999941825867,67.68620300292969,67.28800201416016,1,10.786142,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,12352,0,0,0,0,1,15,225,-.2140000015497208,-.54339998960495,47.35689926147461,48.47309875488281,1,9.1767044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,16515,1,1,0,0,0,14,196,1.190199971199036,.96670001745224,52.30950164794922,47.78630065917969,1,10.398045,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,34607,1,0,0,0,0,14,196,.864300012588501,.9815999865531921,64.21600341796875,66.08709716796875,1,11.061264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,27885,0,0,0,0,0,14,196,-.5343999862670898,-.5627999901771545,49.73749923706055,60.66460037231445,0,9.7644911,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,14418,1,0,0,0,0,14,196,.1260000020265579,.6782000064849854,43.0890007019043,53.3661994934082,1,9.1849422,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,25366,1,0,0,0,0,14,196,1.071499943733215,.8203999996185303,40.67430114746094,47.52539825439453,1,10.405334,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,33871,1,0,0,0,0,14,196,-.4435000121593475,-.7750999927520752,52.79990005493164,60.14630126953125,0,10.125833,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,15020,0,1,0,0,0,14,196,1.157999992370605,.9672999978065491,48.38330078125,38.38470077514648,1,11.370246,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,31785,1,0,0,0,0,15,225,1.167500019073486,1.550899982452393,55.86399841308594,64.54869842529297,1,11.459087,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,10549,1,0,1,0,0,14,196,-.8934999704360962,-.7077000141143799,40.25870132446289,39.31019973754883,1,4.6313715,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,25241,0,0,0,1,0,15,225,.9955999851226807,.5418999791145325,65.05339813232422,63.60200119018555,1,11.963593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,12155,1,0,0,0,0,14,196,-.0617000013589859,.4034000039100647,58.1077995300293,50.29980087280273,1,10.611789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,26862,1,0,0,0,0,15,225,.198400005698204,-.8411999940872192,37.64260101318359,37.35340118408203,1,9.7598848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,28688,1,0,0,0,0,15,225,-.611299991607666,-.8671000003814697,49.8754997253418,44.52330017089844,0,10.125833,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,29746,1,0,1,0,0,14,196,-.0773999989032745,.420199990272522,50.26639938354492,50.34640121459961,1,9.1849422,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,19522,0,0,0,0,0,14,196,1.067000031471252,1.29419994354248,54.01060104370117,57.06389999389648,1,10.611789,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,29057,1,0,1,0,0,15,225,-.9491000175476074,-1.028300046920776,55.99459838867188,57.64450073242188,0,10.60388,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,18284,0,0,0,0,0,16,256,-.0076999999582767,.0966999977827072,41.19189834594727,37.58169937133789,1,10.395602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,32669,0,0,1,0,0,14,196,-1.063500046730042,-1.080299973487854,55.20140075683594,47.41949844360352,0,9.7644911,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,28972,1,0,0,0,0,14,196,-.7425000071525574,-.3524999916553497,33.76020050048828,27.85919952392578,0,9.859458,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,14448,0,0,1,0,0,14,196,.1564999967813492,.2083999961614609,46.55440139770508,51.58000183105469,0,11.459087,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,17111,1,0,1,0,0,14,196,.1195999979972839,.6492999792098999,45.05960083007813,48.6890983581543,1,10.398045,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,29190,1,0,0,0,0,14,196,-.0780000016093254,-.7329999804496765,48.21810150146484,51.92879867553711,1,9.1663141,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,32289,0,0,0,0,1,14,196,.1780000030994415,-.1941000074148178,49.81809997558594,46.90430068969727,0,10.398045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,30615,0,1,0,0,0,16,256,-.8944000005722046,-1.511899948120117,54.2864990234375,42.38190078735352,0,9.1663141,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,28483,1,0,0,0,0,15,225,.3422000110149384,.449999988079071,52.0900993347168,52.37860107421875,1,11.294543,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,25049,1,0,0,0,0,15,225,-.1174999997019768,-.0676999986171722,40.0713996887207,41.71429824829102,0,9.7644911,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,11947,1,1,0,0,0,15,225,-1.021199941635132,-1.209800004959106,47.13029861450195,37.25590133666992,0,.99598366,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,17472,0,0,1,0,0,14,196,-1.002500057220459,-1.008900046348572,39.37020111083984,49.30929946899414,0,9.1767044,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,17736,1,0,0,0,0,14,196,1.486400008201599,1.741700053215027,59.44929885864258,67.84210205078125,1,10.609818,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,32316,1,0,0,0,0,15,225,.185699999332428,.261000007390976,47.1067008972168,50.21450042724609,1,10.935987,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,12189,1,0,1,0,0,14,196,.4767999947071075,.4072999954223633,46.92300033569336,34.6619987487793,1,9.1767044,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,25676,1,0,0,0,0,14,196,-.8895999789237976,-.6115999817848206,48.7130012512207,44.87670135498047,0,9.1767044,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,27980,1,1,0,0,0,17,289,-1.175400018692017,-.8535000085830688,48.22370147705078,38.39810180664063,0,1.6787375,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0,22310,1,0,0,0,0,15,225,-.6003999710083008,-.4343999922275543,35.08649826049805,45.03879928588867,0,4.6313715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,21619,0,0,0,1,0,14,196,-.2716000080108643,-.2633999884128571,53.43379974365234,58.37900161743164,1,10.398045,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,30223,1,0,0,0,0,15,225,.9653999805450439,1.092499971389771,61.00080108642578,56.91049957275391,1,10.613756,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,18752,1,0,0,0,1,14,196,-.600600004196167,-.8156999945640564,51.95729827880859,56.79779815673828,0,9.7598848,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,32639,1,0,0,0,0,14,196,.0821999981999397,-.0227000005543232,53.36029815673828,52.25839996337891,1,9.7644911,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,24955,1,0,0,0,0,15,225,.7282999753952026,.6128000020980835,55.03860092163086,53.05319976806641,1,11.746528,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,31837,1,0,0,0,0,14,196,.894599974155426,.8015000224113464,48.69409942626953,51.88199996948242,1,11.277808,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,12350,1,0,0,1,0,15,225,-.5307000279426575,-.4614999890327454,47.79259872436523,53.10599899291992,0,9.7644911,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,16730,0,0,1,0,0,14,196,-.6965000033378601,-.2239000052213669,56.17169952392578,56.85210037231445,0,9.7644911,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,26271,0,0,0,0,0,14,196,.1909999996423721,.1991000026464462,45.91500091552734,41.72050094604492,1,11.083234,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,31695,0,0,0,0,0,14,196,.9311000108718872,-.54339998960495,62.11980056762695,48.67829895019531,1,11.054962,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,11221,0,0,1,0,0,15,225,-1.093000054359436,-1.065700054168701,35.60960006713867,47.49489974975586,0,4.6313715,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,26576,1,0,0,0,0,15,225,-.1017000004649162,-.4727999866008759,63.85919952392578,51.34870147705078,1,9.1767044,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,16497,1,0,1,0,0,15,225,-1.006600022315979,-1.088299989700317,48.36780166625977,44.7593994140625,1,1.6787375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,31133,1,1,0,0,0,14,196,.1994999945163727,.335999995470047,30.39159965515137,54.11529922485352,1,10.132216,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,21091,0,0,0,0,0,14,196,.1946000009775162,.1421999931335449,50.07199859619141,53.1786003112793,0,12.141841,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,10005,0,0,0,0,0,14,196,.9660999774932861,.1494999974966049,50.5817985534668,62.58969879150391,1,10.789446,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
